date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-06-03,xxx52_convert,178.0,180.17,174.59,176.42,-0.0258,keep,0,1000000,1000000.0,0.0,0.0,
2022-06-10,xxx52_convert,177.21,179.45,170.62,172.55,-0.0219,keep,0,1000000,1000000.0,0.0,0.0,
2022-06-17,xxx52_convert,170.08,172.25,167.26,169.46,-0.0179,keep,0,1000000,1000000.0,0.0,0.0,
2022-06-24,xxx52_convert,170.75,182.53,169.56,182.29,0.0756,keep,0,1000000,1000000.0,0.0,0.0,
2022-07-01,xxx52_convert,181.64,183.35,175.03,179.52,-0.0152,sell,0,1000000,1000000.0,0.0,0.0,
2022-07-08,xxx52_convert,178.83,179.99,174.61,178.28,-0.0069,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-07-15,xxx52_convert,177.7,179.02,172.3,178.23,-0.0002,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-07-22,xxx52_convert,177.74,178.19,169.76,172.12,-0.0343,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-07-29,xxx52_convert,172.12,176.09,171.13,174.52,0.0139,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-08-05,xxx52_convert,174.17,175.49,169.79,171.11,-0.0195,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-08-12,xxx52_convert,171.3,171.48,165.15,165.3,-0.0339,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-08-19,xxx52_convert,166.0,170.12,165.13,169.31,0.0243,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-08-26,xxx52_convert,168.9,168.92,164.2,164.27,-0.0297,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-09-02,xxx52_convert,163.47,166.2,161.27,162.74,-0.0092,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-09-09,xxx52_convert,163.94,166.22,162.16,165.71,0.0182,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-16,xxx52_convert,166.11,167.63,160.81,167.6,0.0115,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-23,xxx52_convert,166.3,167.48,162.83,166.72,-0.0053,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-30,xxx52_convert,165.8,167.67,163.32,163.36,-0.0201,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-07,xxx52_convert,164.29,166.04,159.17,160.2,-0.0195,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-14,xxx52_convert,160.63,165.99,159.18,164.46,0.0266,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-21,xxx52_convert,165.4,169.37,163.05,168.71,0.0259,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-28,xxx52_convert,169.81,175.39,168.52,174.87,0.0366,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-04,xxx52_convert,174.52,175.16,168.94,171.48,-0.0194,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-11,xxx52_convert,171.67,175.0,166.82,169.25,-0.013,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-18,xxx52_convert,170.25,176.64,170.25,176.2,0.0411,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-25,xxx52_convert,175.89,178.12,174.83,177.24,0.0059,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-02,xxx52_convert,176.75,179.96,174.66,178.88,0.0093,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-09,xxx52_convert,178.36,180.0,175.66,175.74,-0.0175,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-16,xxx52_convert,175.95,181.04,174.86,175.67,-0.0004,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-23,xxx52_convert,175.35,178.18,174.07,177.48,0.0102,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-30,xxx52_convert,178.11,178.45,175.4,176.65,-0.0046,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-01-06,xxx52_convert,176.16,180.93,176.01,180.25,0.0203,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-01-13,xxx52_convert,179.3,179.76,172.11,173.43,-0.0378,buy,0,1000000.0,1000000.0,0.0,0.0,
2023-01-20,xxx52_convert,174.0,174.58,167.48,168.74,-0.0272,keep,1149,800062.51,993944.77,193882.26,0.1951,0.0
2023-01-27,xxx52_convert,169.1,175.0,166.01,168.23,-0.003,keep,1149,800062.51,993358.78,193296.27,0.1946,
2023-02-03,xxx52_convert,167.93,168.54,161.05,164.61,-0.0214,keep,1149,800062.51,989199.4,189136.89,0.1912,
2023-02-10,xxx52_convert,164.55,164.85,161.07,162.15,-0.015,keep,1149,800062.51,986372.86,186310.35,0.1889,
2023-02-17,xxx52_convert,161.33,162.97,156.62,160.39,-0.0109,sell,1149,800062.51,984350.62,184288.11,0.1872,
2023-02-24,xxx52_convert,159.65,160.35,155.21,155.97,-0.0276,sell,920,836619.27504024,980111.67504024,143492.4,0.1464,0.795
2023-03-03,xxx52_convert,156.45,156.9,151.23,154.02,-0.0125,sell,736,865403.60866008,978762.32866008,113358.72,0.1158,0.6264
2023-03-10,xxx52_convert,154.66,156.25,150.71,151.61,-0.0156,sell,589,888136.6637625301,977434.9537625301,89298.29,0.0914,0.4949
2023-03-17,xxx52_convert,152.09,155.91,151.57,152.38,0.0051,sell,472,905929.6361789701,977852.9961789701,71923.36,0.0736,0.3876
2023-03-24,xxx52_convert,152.47,154.13,150.11,152.65,0.0017,sell,378,920260.5640369301,977962.26403693,57701.7,0.059,0.3121
2023-03-31,xxx52_convert,154.2,155.19,151.73,155.0,0.0154,sell,303,931824.5622626801,978789.5622626801,46965.0,0.048,0.2518
2023-04-06,xxx52_convert,154.95,167.23,153.94,165.15,0.0654,sell,243,941120.7598982801,981252.2098982801,40131.45,0.0409,0.2024
2023-04-14,xxx52_convert,164.63,166.33,163.1,165.84,0.0043,keep,195,949022.3482493202,981361.1482493202,32338.8,0.033,0.1716
2023-04-21,xxx52_convert,165.74,166.24,159.65,162.69,-0.0189,keep,195,949022.3482493202,980746.8982493202,31724.55,0.0323,
2023-04-28,xxx52_convert,162.69,165.35,161.87,163.7,0.0062,keep,195,949022.3482493202,980943.8482493202,31921.5,0.0325,
2023-05-05,xxx52_convert,163.6,166.18,161.25,162.68,-0.0062,keep,195,949022.3482493202,980744.9482493202,31722.6,0.0323,
2023-05-12,xxx52_convert,161.99,162.57,159.39,160.78,-0.0118,keep,195,949022.3482493202,980374.4482493202,31352.1,0.032,
2023-05-19,xxx52_convert,160.8,161.03,157.56,158.91,-0.0117,keep,195,949022.3482493202,980009.7982493201,30987.45,0.0316,
2023-05-26,xxx52_convert,158.0,159.14,153.72,154.35,-0.0288,keep,195,949022.3482493202,979120.5982493202,30098.25,0.0307,
2023-06-02,xxx52_convert,153.97,157.31,153.15,156.97,0.0169,keep,195,949022.3482493202,979631.4982493202,30609.15,0.0312,
2023-06-09,xxx52_convert,156.75,160.73,156.75,160.01,0.0193,keep,195,949022.3482493202,980224.2982493201,31201.95,0.0318,
2023-06-16,xxx52_convert,160.0,164.99,158.73,164.23,0.0264,keep,195,949022.3482493202,981047.1982493202,32024.85,0.0326,
2023-06-23,xxx52_convert,164.26,166.27,162.69,165.48,0.0077,keep,195,949022.3482493202,981290.9482493202,32268.6,0.0329,
2023-06-30,xxx52_convert,164.98,165.94,161.33,165.52,0.0003,keep,195,949022.3482493202,981298.7482493202,32276.4,0.0329,
2023-07-07,xxx52_convert,164.34,164.39,159.2,159.25,-0.0378,sell,195,949022.3482493202,980076.0982493202,31053.75,0.0317,
2023-07-14,xxx52_convert,159.43,160.3,157.41,159.87,0.0039,keep,156,955239.5930433401,980179.3130433401,24939.72,0.0254,0.1352
2023-07-21,xxx52_convert,159.75,170.82,157.33,170.19,0.0644,keep,156,955239.5930433401,981789.2330433402,26549.64,0.027,
2023-07-28,xxx52_convert,171.5,175.36,169.75,174.48,0.0251,buy,156,955239.5930433401,982458.4730433401,27218.88,0.0277,
2023-08-04,xxx52_convert,169.69,172.68,166.06,169.04,-0.0312,keep,1281,764327.0930433401,980867.3330433401,216540.24,0.2208,0.0
2023-08-11,xxx52_convert,169.49,175.97,169.36,173.85,0.0286,keep,1281,764327.0930433401,987028.9430433401,222701.85,0.2256,
2023-08-18,xxx52_convert,173.52,175.6,171.31,172.49,-0.0079,keep,1281,764327.0930433401,985286.7830433401,220959.69,0.2243,
2023-08-25,xxx52_convert,169.69,169.85,163.47,166.25,-0.0362,keep,1281,764327.0930433401,977293.3430433401,212966.25,0.2179,
2023-09-01,xxx52_convert,165.0,166.21,160.02,160.48,-0.0347,keep,1281,764327.0930433401,969901.9730433401,205574.88,0.212,
2023-09-08,xxx52_convert,160.56,161.97,157.35,160.56,0.0005,keep,1281,764327.0930433401,970004.4530433401,205677.36,0.212,
2023-09-15,xxx52_convert,161.06,165.27,160.45,161.45,0.0056,keep,1281,764327.0930433401,971144.5430433401,206817.45,0.213,
2023-09-22,xxx52_convert,162.12,163.54,160.25,160.5,-0.006,keep,1281,764327.0930433401,969927.5930433401,205600.5,0.212,
2023-09-29,xxx52_convert,160.07,160.36,155.26,155.75,-0.0296,keep,1281,764327.0930433401,963842.8430433401,199515.75,0.207,
2023-10-06,xxx52_convert,155.42,158.3,153.32,157.64,0.0121,keep,1281,764327.0930433401,966263.9330433401,201936.84,0.209,
2023-10-13,xxx52_convert,157.18,159.27,155.07,156.85,-0.005,keep,1281,764327.0930433401,965251.9430433401,200924.85,0.2082,
2023-10-20,xxx52_convert,157.82,158.95,150.15,153.0,-0.0245,sell,1281,764327.0930433401,960320.0930433401,195993.0,0.2041,
2023-10-27,xxx52_convert,152.86,153.5,144.95,145.6,-0.0485,sell,1025,803455.8408577401,952695.8408577401,149240.0,0.1567,0.8522
2023-11-03,xxx52_convert,146.09,152.27,146.0,151.34,0.0394,keep,820,833401.5875883402,957500.3875883402,124098.8,0.1296,0.6533
2023-11-10,xxx52_convert,151.78,152.425,145.64,147.25,-0.027,sell,820,833401.5875883402,954146.5875883402,120745.0,0.1265,
2023-11-17,xxx52_convert,147.25,150.785,146.65,149.79,0.0172,sell,656,857548.4209777801,955810.6609777801,98262.24,0.1028,0.5266
2023-11-24,xxx52_convert,147.91,152.6794,147.54,152.5,0.0181,keep,525,876922.8985158801,956985.3985158801,80062.5,0.0837,0.4225
2023-12-01,xxx52_convert,152.29,158.46,150.84,158.38,0.0387,keep,525,876922.8985158801,960072.3985158801,83149.5,0.0866,
2023-12-08,xxx52_convert,158.0,160.02,153.84,154.42,-0.025,sell,525,876922.8985158801,957993.3985158801,81070.5,0.0846,
2023-12-15,xxx52_convert,154.5,157.16,151.77,155.16,0.0047,keep,420,893143.99537043,958311.19537043,65167.2,0.068,0.3531
2023-12-20,xxx52_convert,155.21,156.66,153.11,153.27,-0.0122,,420,893143.99537043,957517.3953704301,64373.4,0.0672,
